room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room,Predicted_Price,price,Error
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.7494104477611945,0.0,0.0,200.29962428722573,194.0,-6.2996242872257255
0.0,1.0,2.0,0.0,5.0,1.0,2.5,4.7494104477611945,0.0,1.0,75.64061907468289,150.0,74.35938092531711
1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,170.27808328776536,249.0,78.72191671223464
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.78,0.0,1.0,48.18875639265784,69.0,20.811243607342163
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.99,0.0,1.0,154.46797056790876,210.0,55.532029432091235
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.7494104477611945,0.0,0.0,150.23751159841746,300.0,149.76248840158254
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.73,0.0,0.0,154.51832703880007,165.0,10.481672961199934
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.8,0.0,1.0,54.399320940386644,45.0,-9.399320940386644
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,1.0,283.5468565471085,899.0,615.4531434528915
0.0,1.0,2.0,1.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,88.73512905880904,107.0,18.264870941190964
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.8,0.0,1.0,61.02232342980808,40.0,-21.022323429808083
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0,141.50081362317084,69.0,-72.50081362317084
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.84,0.0,0.0,153.66187058148316,135.0,-18.661870581483157
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.77,0.0,0.0,119.10213611001626,99.0,-20.10213611001626
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,120.0,-8.000163733353503
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,1.0,171.9816527582859,350.0,178.0183472417141
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,70.0,2.650880526278769
0.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,70.23028560198729,90.0,19.76971439801271
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.91,0.0,0.0,187.0526937508231,140.0,-47.052693750823096
1.0,0.0,2.0,1.0,1.0,0.0,0.5,4.46,0.0,0.0,116.884148456314,108.0,-8.884148456313994
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,249.08121110079102,130.0,-119.08121110079102
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,120.0,-8.000163733353503
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,150.0,32.84888444548358
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.55,0.0,0.0,97.70252120161226,85.0,-12.702521201612257
0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.88,0.0,1.0,51.39401948083004,43.0,-8.394019480830039
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,113.5022672248124,89.0,-24.5022672248124
0.0,1.0,4.0,0.0,1.0,1.0,0.25,4.6,1.0,1.0,130.38210314270626,899.0,768.6178968572938
0.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,5.0,1.0,1.0,655.3876884723878,2299.0,1643.6123115276123
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,1.0,283.5468565471085,799.0,515.4531434528915
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.88,0.0,1.0,51.98761809979895,50.0,-1.9876180997989508
0.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,1.0,1.0,209.06119788804642,799.0,589.9388021119536
0.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.91,1.0,1.0,187.3294641444595,749.0,561.6705358555405
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.87,0.0,1.0,71.26657585794703,100.0,28.733424142052968
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,50.0,1.5423354388776147
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,1.0,283.5468565471085,899.0,615.4531434528915
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,159.0,27.62523932228484
1.0,1.0,7.0,0.0,3.0,0.0,0.42857142857142855,4.81,0.0,0.0,270.94964290124835,129.0,-141.94964290124835
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.73,0.0,0.0,104.11076565484382,68.0,-36.11076565484382
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.5,0.0,1.0,58.37643829357466,30.0,-28.376438293574658
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,1.0,0.0,220.60417260492537,434.0,213.39582739507463
1.0,1.0,5.0,1.0,2.0,0.0,0.4,4.7494104477611945,1.0,0.0,413.1682394170007,624.0,210.83176058299932
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.93,0.0,1.0,77.89822820806788,66.0,-11.898228208067877
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.46,0.0,1.0,61.56113957308231,49.0,-12.561139573082308
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,1.0,115.90743456722595,100.0,-15.907434567225948
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.97,0.0,0.0,159.6100598540577,225.0,65.38994014594229
1.0,1.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.49,0.0,0.0,336.61449393070427,350.0,13.38550606929573
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.67,0.0,1.0,58.44038817167773,100.0,41.55961182832227
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.95,0.0,1.0,92.6095866798483,128.0,35.390413320151694
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.89,0.0,1.0,67.31053306960172,69.0,1.6894669303982823
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,1.0,0.0,181.46235493610337,189.0,7.537645063896633
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,110.0,-21.37476067771516
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,175.0,-0.9086168361197053
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,46.93097900284534,33.0,-13.93097900284534
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.98,0.0,0.0,445.2262905546363,808.0,362.7737094453637
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.86,0.0,0.0,119.8462827287627,100.0,-19.846282728762702
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.76,0.0,0.0,112.25505262300615,62.0,-50.25505262300615
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.7494104477611945,1.0,0.0,256.0783465992433,445.0,188.92165340075672
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.98,0.0,0.0,226.92830642130093,250.0,23.07169357869907
1.0,1.0,4.0,0.0,5.0,0.0,1.25,5.0,1.0,0.0,208.7767733662233,350.0,141.2232266337767
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.89,0.0,0.0,210.433370362007,169.0,-41.433370362007
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,120.0,3.673224865245416
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,80.0,12.650880526278769
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,146.0,17.999836266646497
1.0,1.0,6.0,0.0,5.0,0.0,0.8333333333333334,5.0,0.0,0.0,164.89471859254513,821.0,656.1052814074549
0.0,1.0,4.0,0.0,1.0,1.0,0.25,4.67,0.0,1.0,92.59935352818916,75.0,-17.599353528189155
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.87,0.0,1.0,64.24798482519995,50.0,-14.24798482519995
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.94,0.0,0.0,137.25636244885496,150.0,12.743637551145042
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.73,0.0,1.0,45.28431265233711,36.0,-9.284312652337107
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.72,0.0,1.0,53.688117672850986,45.0,-8.688117672850986
0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,59.85119264932895,48.0,-11.85119264932895
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,65.0,14.859996708499622
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.56,0.0,1.0,66.46306648254922,42.0,-24.463066482549223
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,120.0,-51.649026833192295
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.9,0.0,1.0,64.11219605525923,93.0,28.887803944740767
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.38,1.0,0.0,188.26688641272824,1000.0,811.7331135872718
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,100.0,37.55568491259247
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,85.98042567550657,116.0,30.019574324493433
1.0,0.0,7.0,1.0,4.0,0.0,0.5714285714285714,4.59,0.0,0.0,282.92172610757353,1143.0,860.0782738924265
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,55.26679663268274,85.0,29.73320336731726
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0,110.89606222076074,150.0,39.10393777923926
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.74,0.0,1.0,68.83453043302724,50.0,-18.83453043302724
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.76,0.0,1.0,55.51801868447437,99.0,43.48198131552563
1.0,1.0,7.0,1.0,4.0,0.0,0.5714285714285714,4.72,0.0,0.0,561.3771917251971,800.0,238.62280827480288
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,200.0,149.85999670849964
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.5,0.0,1.0,45.97354417081299,40.0,-5.973544170812993
1.0,0.0,6.0,1.0,3.0,0.0,0.5,5.0,0.0,0.0,275.496283248957,300.0,24.503716751042987
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0,140.97513803427432,425.0,284.0248619657257
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.75,0.0,0.0,339.3432229583566,2000.0,1660.6567770416434
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,100.0,-75.9086168361197
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.82,0.0,0.0,118.92019733285956,188.0,69.07980266714044
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.92,1.0,1.0,172.07768737593696,125.0,-47.07768737593696
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,90.0,20.378714718047334
0.0,1.0,2.0,0.0,2.0,0.0,1.0,4.83,0.0,1.0,141.4936298735316,89.0,-52.4936298735316
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,1.0,96.38534180422673,100.0,3.6146581957732735
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,45.0,3.1673627684538914
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0,64.24798482519995,60.0,-4.24798482519995
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.52,0.0,0.0,145.57178205197832,100.0,-45.57178205197832
1.0,0.0,6.0,1.0,3.0,0.0,0.5,5.0,0.0,0.0,275.496283248957,600.0,324.503716751043
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,70.0,0.37871471804733403
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.66,0.0,0.0,96.18106989774479,120.0,23.81893010225521
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0,89.44959902343348,85.0,-4.449599023433478
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,90.0,22.65088052627877
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,135.0,18.673224865245416
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0,93.34323319505567,116.0,22.656766804944326
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.91,0.0,0.0,137.74014130426303,160.0,22.259858695736966
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.67,0.0,1.0,73.00967705728347,40.0,-33.00967705728347
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,85.98042567550657,150.0,64.01957432449343
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.88,0.0,0.0,173.40063083347255,175.0,1.5993691665274525
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.83,0.0,1.0,66.30180156471174,45.0,-21.301801564711738
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.93,0.0,1.0,86.41220701066226,39.0,-47.41220701066226
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.68,0.0,1.0,73.87231691964314,89.0,15.12768308035686
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0,93.34323319505567,100.0,6.656766804944326
1.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,114.9973392068886,100.0,-14.997339206888597
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.96,0.0,0.0,178.04339712429993,230.0,51.95660287570007
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.73,0.0,0.0,200.2731684857254,99.0,-101.27316848572539
0.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,70.23028560198729,85.0,14.76971439801271
1.0,0.0,4.0,1.0,1.0,0.0,0.25,4.97,0.0,0.0,199.64924406967538,281.0,81.35075593032462
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.96,0.0,1.0,99.41322491070328,205.0,105.58677508929672
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,200.0,43.14085331943278
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.48,0.0,0.0,117.01934932554838,120.0,2.980650674451624
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.83,0.0,0.0,56.990555021213,40.0,-16.990555021212998
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,42.0,-6.457664561122385
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.54,0.0,0.0,99.58741665269693,100.0,0.41258334730306956
0.0,0.0,4.0,1.0,1.0,0.0,0.25,5.0,0.0,1.0,97.70216431290356,95.0,-2.7021643129035624
0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,52.65823006186831,60.0,7.341769938131691
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.56,1.0,0.0,163.17964062188219,165.0,1.8203593781178142
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.68,0.0,0.0,146.58312883356768,144.0,-2.5831288335676845
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.92,0.0,1.0,123.0035764845938,110.0,-13.003576484593793
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.8,0.0,0.0,123.5195726523724,100.0,-23.519572652372403
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.86,0.0,0.0,105.6935438838349,70.0,-35.693543883834906
1.0,0.0,5.0,0.0,3.0,0.0,0.6,4.7494104477611945,0.0,0.0,161.48042921012677,115.0,-46.48042921012677
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.6,0.0,1.0,76.7134130971669,36.0,-40.71341309716691
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.43,0.0,1.0,56.04985624566626,41.0,-15.049856245666263
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,125.0,7.848884445483577
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,140.0,22.848884445483577
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.63,0.0,0.0,104.57548854078144,95.0,-9.575488540781436
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.5,0.0,1.0,64.98149203490635,89.0,24.018507965093647
0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,1.0,72.56993653809678,100.0,27.430063461903217
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0,54.95202635617982,79.0,24.04797364382018
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0,112.86283424592936,110.0,-2.8628342459293634
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.41,0.0,1.0,55.653627644119766,79.0,23.346372355880234
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.89,0.0,1.0,52.218628009002984,69.0,16.781371990997016
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.83,0.0,1.0,60.467986782906934,98.0,37.532013217093066
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.7494104477611945,0.0,0.0,123.53869726082637,50.0,-73.53869726082637
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.73,0.0,0.0,135.9421428165003,108.0,-27.942142816500308
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.7,0.0,1.0,63.96268945264814,45.0,-18.962689452648142
1.0,0.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.83,0.0,0.0,102.22496348417192,125.0,22.775036515828077
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,90.0,22.65088052627877
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.89,0.0,1.0,86.88881288431273,100.0,13.111187115687272
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.25,0.0,0.0,152.1287532556244,89.0,-63.12875325562439
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,550.0,480.3787147180473
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0,54.95202635617982,49.0,-5.952026356179822
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,1.0,0.0,220.60417260492537,434.0,213.39582739507463
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,289.0931201588817,434.0,144.90687984111833
1.0,1.0,5.0,1.0,2.0,0.0,0.4,4.7494104477611945,1.0,0.0,413.1682394170007,624.0,210.83176058299932
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.89,0.0,0.0,108.45113797744051,69.0,-39.45113797744051
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.64,0.0,0.0,114.95143488784994,55.0,-59.95143488784994
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0,141.50081362317084,56.0,-85.50081362317084
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.68,0.0,1.0,108.08785556248776,70.0,-38.08785556248776
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,90.0,22.65088052627877
1.0,0.0,4.0,0.0,3.0,0.0,0.75,4.93,0.0,0.0,181.70440109660316,250.0,68.29559890339684
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,250.0,83.15712826310107
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,58.66707865594685,65.0,6.3329213440531475
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.93,0.0,1.0,58.88516108302619,72.0,13.11483891697381
1.0,0.0,6.0,0.0,3.0,0.0,0.5,4.78,0.0,0.0,180.28195409211122,150.0,-30.28195409211122
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0,66.89387358954832,55.0,-11.89387358954832
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.81,0.0,0.0,203.65852161953262,345.0,141.34147838046738
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.84,0.0,1.0,65.6282608472527,45.0,-20.628260847252704
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,82.16924794222453,70.0,-12.16924794222453
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.56,0.0,0.0,115.0441637842237,62.0,-53.0441637842237
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.49,0.0,0.0,141.82814748461266,148.0,6.171852515387343
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,80.0,20.05619536062745
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.5,0.0,1.0,64.98149203490635,109.0,44.01850796509365
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,110.0,47.55568491259247
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.47,0.0,1.0,49.738178186840656,79.0,29.261821813159344
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.92,0.0,0.0,168.23057258798275,165.0,-3.230572587982749
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.53,1.0,1.0,60.222084035978085,67.0,6.777915964021915
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,90.0,27.55568491259247
1.0,1.0,5.0,0.0,1.0,0.0,0.2,4.63,0.0,0.0,139.67805430825092,220.0,80.32194569174908
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.8,0.0,0.0,112.56607061865942,190.0,77.43392938134058
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0,55.00358887474842,36.0,-19.003588874748417
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.52,0.0,0.0,99.57650539579335,101.0,1.4234946042066525
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.8,0.0,0.0,127.00415101776599,140.0,12.995848982234008
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,230.0,113.67322486524542
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.78,0.0,0.0,116.96825365276958,79.0,-37.968253652769576
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,85.0,-43.0001637333535
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.98,0.0,0.0,152.80769738813427,145.0,-7.807697388134272
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.87,0.0,1.0,51.98761809979895,35.0,-16.98761809979895
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.69,0.0,0.0,98.71187560230548,115.0,16.288124397694517
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.97,0.0,1.0,101.49442865387311,106.0,4.505571346126885
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,0.0,0.0,139.1429821847068,140.0,0.8570178152932044
0.0,0.0,2.0,1.0,1.0,0.0,0.5,5.0,0.0,1.0,67.4925198800324,40.0,-27.492519880032404
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.66,0.0,0.0,103.18357382756072,185.0,81.81642617243928
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.38,0.0,1.0,60.086163461861894,47.0,-13.086163461861894
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.66,0.0,1.0,58.233249259877276,47.0,-11.233249259877276
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.95,0.0,1.0,72.73426993097597,150.0,77.26573006902403
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.78,0.0,1.0,55.598209875426406,64.0,8.401790124573594
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,156.22262822024308,150.0,-6.222628220243081
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.88,0.0,0.0,151.93432686100917,88.0,-63.93432686100917
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,55.0,-7.4443150874075315
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,47.0,-15.444315087407531
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.78,0.0,0.0,220.18036383554735,220.0,-0.1803638355473538
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,270.0,141.9998362666465
1.0,1.0,5.0,0.0,2.0,0.0,0.4,5.0,0.0,0.0,202.4761813874476,215.0,12.52381861255239
1.0,0.0,2.0,1.0,1.0,0.0,0.5,4.86,0.0,0.0,150.3165071783142,140.0,-10.316507178314197
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.5,0.0,0.0,123.2246552667254,150.0,26.775344733274594
1.0,0.0,3.0,1.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0,205.56992904770598,350.0,144.43007095229402
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.98,0.0,0.0,223.60280229853825,251.0,27.39719770146175
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.0,0.0,0.0,109.29627663317416,92.0,-17.29627663317416
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,1.0,113.66633925598805,157.0,43.33366074401195
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.33,0.0,1.0,52.7848725482018,32.0,-20.784872548201797
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.98,0.0,0.0,200.57246875039826,225.0,24.427531249601742
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,156.22262822024308,170.0,13.777371779756919
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.87,0.0,0.0,152.63380932114822,175.0,22.36619067885178
0.0,0.0,1.0,0.0,4.0,0.0,4.0,4.7494104477611945,0.0,1.0,77.7890611084062,115.0,37.2109388915938
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.96,0.0,0.0,160.19187326425381,136.0,-24.191873264253815
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,40.0,-1.8326372315461086
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.5,0.0,0.0,138.05664124386544,135.0,-3.0566412438654424
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.92,0.0,1.0,68.28289754623788,120.0,51.717102453762124
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,0.0,99.03560041108558,125.0,25.964399588914418
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.88,0.0,0.0,173.40063083347255,333.0,159.59936916652745
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0,142.40938231218217,150.0,7.590617687817826
0.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,70.23028560198729,58.0,-12.23028560198729
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.76,0.0,0.0,112.25505262300615,137.0,24.74494737699385
